,policy,perf,cost,risk,policy_num
3872,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3873,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3874,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3875,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3876,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3877,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3878,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3879,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3880,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3881,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3882,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3883,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3884,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3885,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3886,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3887,"['Crop', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3888,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3889,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3890,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3891,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3892,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3893,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3894,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3895,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3896,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3897,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3898,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3899,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3900,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3901,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3902,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3903,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3904,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3905,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3906,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3907,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3908,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3909,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3910,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3911,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3912,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3913,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3914,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3915,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3916,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3917,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3918,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3919,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3920,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3921,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3922,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3923,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '0-100', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3924,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3925,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3926,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3927,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3928,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3929,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3930,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3931,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3932,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3933,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3934,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3935,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3936,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3937,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3938,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3939,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3940,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3941,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3942,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3943,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3944,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3945,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3946,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3947,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '500-1000GB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3948,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3949,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3950,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
3951,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'XML', 'Regression']",559.25,330500,0.1009,13
3952,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'CSV', 'Regression']",559.25,330500,0.1009,13
3953,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'JSON', 'Regression']",559.25,330500,0.1009,13
3954,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,13
3955,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,13
3956,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,13
3957,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'XML', 'Regression']",559.25,330500,0.1009,14
3958,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'CSV', 'Regression']",559.25,330500,0.1009,14
3959,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '100-500', 'Cloud base', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'Text-messege', 'Email', 'JSON', 'Regression']",559.25,330500,0.1009,14
3960,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'XML', 'Regression']",559.25,330500,0.1009,12
3961,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'CSV', 'Regression']",559.25,330500,0.1009,12
3962,"['Animal', 'Farmbeats', 'Mobile Application', 'Website', '500-10k', 'Cloud base', 'Automatic', 'Semi-automatic', '500GB', 'Real-time display', 'JSON', 'Regression']",559.25,330500,0.1009,12
