yyyy-mm-dd,pr_GFDL-ESM2M_rcp45(mm),tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),was_GFDL-ESM2M_rcp45(ms-1),huss_GFDL-ESM2M_rcp45(kgkg-1)
6/19/18,0,285.810516,300.210724,2.834457,0.009618
6/20/18,5.289331,288.20755,298.851959,3.539502,0.01076
6/21/18,0,285.009247,296.70993,1.940889,0.008338
6/22/18,0,282.727844,298.860291,1.17359,0.007968
6/23/18,0,288.857697,302.103638,2.123964,0.010701
6/24/18,4.838402,291.518433,300.202637,1.841482,0.012574
6/25/18,4.681866,291.332184,300.728333,2.894791,0.012314
6/26/18,0,287.267487,300.855011,2.195984,0.0094
6/27/18,0,288.824921,304.03833,2.705569,0.010467
6/28/18,0.209306,294.573792,308.559814,3.537662,0.01325
6/29/18,4.401485,295.990082,309.712982,2.723981,0.015729
6/30/18,4.974277,293.995514,307.669281,2.640122,0.01517
7/1/18,16.944227,291.369415,303.719666,2.124967,0.015038
7/2/18,1.868872,291.300934,301.293396,2.335608,0.011724
7/3/18,0.06376,288.831696,302.150543,1.348052,0.010098
7/4/18,0.389883,289.814606,303.139008,2.086534,0.01169
7/5/18,6.008111,294.518616,305.234589,2.130096,0.014314
7/6/18,0,293.315399,304.255646,2.571204,0.01214
7/7/18,0,287.617554,300.971375,1.374067,0.00851
7/8/18,0,285.740601,301.53476,0.519482,0.009251
7/9/18,19.394852,288.956573,298.904907,1.927657,0.012219
7/10/18,19.544977,289.917236,297.564819,1.710709,0.013631
7/11/18,2.882035,288.930695,299.094147,1.167513,0.010416
7/12/18,13.963902,285.94986,297.560181,1.629533,0.010854
7/13/18,0.057682,286.820099,298.136017,2.849671,0.009457
7/14/18,0,282.745636,296.701691,1.848222,0.008692
7/15/18,0.165401,286.214508,300.965576,2.069173,0.009867
7/16/18,0.073036,288.308563,300.893219,2.279208,0.010314
7/17/18,2.033284,287.646027,300.895172,2.53181,0.010766
7/18/18,6.717206,288.560425,301.281128,2.210716,0.011692
7/19/18,0.213296,289.525848,303.077423,1.500193,0.011763
7/20/18,3.756895,290.333405,301.653259,1.466507,0.012179
7/21/18,4.880596,291.505524,302.985626,3.304981,0.013806
7/22/18,0.457263,289.857117,304.012299,2.072417,0.012899
7/23/18,6.302516,294.378876,304.928223,3.108487,0.014217
7/24/18,0.141266,289.114624,303.330383,1.44479,0.012169
7/25/18,13.990914,290.392181,298.913391,1.027654,0.012665
7/26/18,1.602659,288.471771,297.799866,2.329237,0.00987
7/27/18,0.079956,284.700531,300.75589,1.480424,0.008373
7/28/18,1.764039,285.957092,299.758453,1.582142,0.010288
7/29/18,2.396748,287.699097,299.265259,2.068245,0.011706
7/30/18,14.446045,291.284088,301.90271,0.857988,0.012879
7/31/18,2.560499,291.377808,301.667572,1.402584,0.013087
8/1/18,1.345428,289.434875,302.955872,0.917991,0.012734
8/2/18,0.871314,290.906464,303.027069,0.892927,0.012152
8/3/18,0.064453,290.367096,302.153015,0.853454,0.011473
8/4/18,0.064662,288.932526,302.887054,0.302903,0.011388
8/5/18,12.307344,291.386719,302.155945,2.682117,0.013271
8/6/18,17.160604,293.801178,305.360474,3.059466,0.015247
8/7/18,23.593899,293.986176,302.039062,3.402673,0.014497
8/8/18,3.051616,291.513885,302.048615,3.658149,0.012524
8/9/18,0,287.433746,302.15802,0.364691,0.011518
8/10/18,0.2412,290.061554,302.099976,2.382658,0.011821
8/11/18,4.698838,291.05838,302.420105,2.407199,0.012855
8/12/18,12.419021,293.92392,302.693878,1.426182,0.015009
8/13/18,0.988553,291.516632,301.929779,2.426346,0.011407
8/14/18,0,286.118317,296.872284,1.636611,0.0087
8/15/18,0,285.682892,300.090485,2.314669,0.009048
8/16/18,4.237981,289.544525,301.960815,3.974862,0.011067
8/17/18,0.234033,290.477905,300.983032,1.484505,0.011313
8/18/18,0,285.229095,301.551239,0.530559,0.009563
8/19/18,60.296276,289.449188,297.393921,2.331879,0.011197
8/20/18,0.573955,287.252777,297.99234,3.234342,0.010644
8/21/18,0,284.434631,294.818451,1.732615,0.008253
8/22/18,0.06056,279.141937,294.521423,0.151323,0.007924
8/23/18,2.587429,284.622131,296.924805,2.580246,0.009727
8/24/18,0.891021,281.730957,293.005005,4.135842,0.007004
8/25/18,0,278.310852,292.223785,2.757073,0.006543
8/26/18,0.110173,281.744995,295.135712,1.109161,0.007224
8/27/18,0,279.959412,294.46756,1.673243,0.006633
8/28/18,9.89584,278.686523,289.749878,3.886545,0.008113
8/29/18,19.183357,287.016266,303.683411,2.779406,0.013415
8/30/18,23.041142,293.019531,301.289612,1.733845,0.015135
8/31/18,2.190953,288.259125,298.606201,2.054577,0.01179
9/1/18,0.578519,284.775085,296.614075,2.020715,0.008764
9/2/18,0,281.050751,296.958466,1.084757,0.008293
9/3/18,0,284.543732,297.209412,2.451961,0.009333
9/4/18,0,286.080505,297.883179,2.043424,0.009653
9/5/18,0,286.054077,297.568665,0.869427,0.009343
9/6/18,0,286.687378,297.933197,0.80463,0.008899
9/7/18,0,284.792084,298.204712,1.221846,0.009047
9/8/18,0.054077,285.254639,299.873688,1.640991,0.009883
9/9/18,0.983056,286.766296,301.179382,1.506283,0.010772
9/10/18,0.995462,285.843506,301.101776,1.176796,0.010736
9/11/18,0.237354,286.404236,302.657837,1.408588,0.010869
9/12/18,0.847949,289.341064,303.956665,2.707685,0.011432
9/13/18,8.374985,288.014984,297.502258,3.547885,0.011108
9/14/18,0.475616,285.254547,296.40863,3.54242,0.008495
9/15/18,3.132566,277.938721,298.038116,0.999587,0.007623
9/16/18,15.80293,288.052673,298.802216,3.144414,0.010828
9/17/18,6.626116,289.969086,301.676605,3.329707,0.012929
9/18/18,3.787706,291.511475,302.703522,2.43462,0.012869
9/19/18,0,288.72818,301.49881,1.357448,0.009945
9/20/18,0.069416,284.613434,299.034302,0.972453,0.009029
9/21/18,0,286.172821,294.064789,2.031476,0.008396
9/22/18,0,283.88797,296.22934,2.393785,0.008337
9/23/18,0,286.473511,295.137146,3.269792,0.008617
9/24/18,11.065736,287.485596,293.42453,2.739849,0.009991
9/25/18,4.859476,284.404144,294.665802,2.300866,0.008793
9/26/18,2.835938,281.149231,291.055054,1.923825,0.006753
9/27/18,1.87868,278.84726,292.757721,1.633344,0.006876
9/28/18,0,278.136292,295.891968,0.359569,0.00629
9/29/18,0,280.103729,295.230408,1.295242,0.006279
9/30/18,0.204407,280.33374,294.551392,3.256121,0.006883
10/1/18,0.194461,274.297272,287.713531,2.126798,0.004448
10/2/18,0,275.279968,295.419495,2.910197,0.004816
10/3/18,0,283.771057,299.762482,4.498948,0.008035
10/4/18,1.859215,286.877258,296.014313,2.714295,0.009727
10/5/18,1.234876,279.097961,292.077972,4.074239,0.006184
10/6/18,0.905793,274.618073,284.004028,2.9326,0.004066
10/7/18,0,276.853546,288.156372,2.757829,0.004334
10/8/18,0.612924,276.702271,288.393951,3.082636,0.004694
10/9/18,0.197393,273.697174,284.248962,1.190706,0.004477
10/10/18,3.103217,273.55188,285.358124,1.524469,0.00452
10/11/18,0.497147,271.532013,280.108124,3.761266,0.003976
10/12/18,0.622244,272.388641,280.43576,2.915931,0.003845
10/13/18,0,274.430817,285.276855,1.216713,0.004114
10/14/18,0.275105,277.379669,284.898041,3.133621,0.004741
10/15/18,0.066362,273.848022,287.436157,2.014821,0.004764
10/16/18,5.657702,279.55426,287.344788,1.479001,0.006212
10/17/18,0.232807,275.467834,287.410736,4.143479,0.00538
10/18/18,0.205085,268.845428,282.078461,3.085061,0.003686
10/19/18,1.991111,274.509766,283.82428,4.078672,0.004291
10/20/18,0.183979,269.927155,283.719086,2.748682,0.003533
10/21/18,2.314247,277.377502,287.354706,3.149677,0.005139
10/22/18,0.200687,275.772766,287.452148,3.516041,0.004882
10/23/18,0,280.005188,294.068207,3.046464,0.005821
10/24/18,0,278.127502,288.959869,0.92686,0.006266
10/25/18,0,276.098816,296.002991,2.052299,0.005521
10/26/18,5.622849,284.59433,289.530365,4.629053,0.00722
10/27/18,2.75947,280.909149,291.80072,2.434038,0.007618
10/28/18,1.806678,270.769867,286.996704,4.616833,0.003749
10/29/18,1.568496,267.533875,276.621857,2.503476,0.003105
10/30/18,5.484649,270.991791,280.595947,2.381676,0.004192
10/31/18,0.397648,268.324982,276.874725,5.800554,0.002929
11/1/18,0.079632,268.325165,275.774658,3.246502,0.002491
11/2/18,0,270.330658,280.423859,0.897052,0.002938
11/3/18,0.059705,272.692139,281.844025,2.530898,0.003006
11/4/18,20.052967,275.973785,285.706573,4.385891,0.006453
11/5/18,25.169497,282.698425,291.734039,2.719009,0.008024
11/6/18,0,279.484741,289.029327,5.425304,0.005921
11/7/18,0,278.666016,286.393402,3.272218,0.005697
11/8/18,1.016163,276.924591,285.363586,4.016788,0.004726
11/9/18,0,270.946289,280.611206,3.203268,0.004489
11/10/18,1.36424,275.640961,283.066071,5.065364,0.004203
11/11/18,0.091301,273.740143,278.108185,4.018847,0.003655
11/12/18,0,271.385895,277.007599,0.402299,0.002792
11/13/18,0,273.531036,280.299103,1.916703,0.00381
11/14/18,0.131721,275.057526,281.386993,1.931869,0.004701
11/15/18,1.000431,276.1651,282.226135,3.577294,0.004719
11/16/18,0,271.21405,280.930969,0.91313,0.004196
11/17/18,0.055238,274.524231,282.113892,0.630873,0.004764
11/18/18,0,273.259583,283.209595,3.217508,0.004197
11/19/18,3.477241,278.479858,284.830505,6.420382,0.005092
11/20/18,0.896308,277.952301,288.561859,4.511386,0.004721
11/21/18,0.111626,273.459656,285.219421,4.358614,0.003581
11/22/18,0.358808,274.575409,281.613739,4.28041,0.003764
11/23/18,0,270.579498,281.372498,1.931398,0.003583
11/24/18,0,270.918976,280.522003,2.773937,0.003043
11/25/18,6.052283,277.767822,289.728607,5.610469,0.00605
11/26/18,1.099024,272.154968,295.04422,10.182479,0.005945
11/27/18,0.985126,267.670715,275.741516,7.231357,0.00262
11/28/18,1.06479,267.11969,273.575165,5.161583,0.002402
11/29/18,2.342342,271.911926,279.313049,5.144886,0.003192
11/30/18,0,270.989624,277.640289,1.710714,0.003187
12/1/18,5.385788,273.767212,280.8396,4.940757,0.004148
12/2/18,8.166372,277.901855,285.789948,3.971154,0.006348
12/3/18,0.640678,275.466034,289.478455,5.621564,0.004215
12/4/18,0.663603,271.59552,277.771606,4.093066,0.003211
12/5/18,0.196772,268.884583,273.228027,2.968381,0.002369
12/6/18,0,268.937469,277.017059,3.890558,0.002416
12/7/18,0.057559,272.936493,278.450134,4.154318,0.00373
12/8/18,0,273.711304,284.952667,5.512806,0.004151
12/9/18,0.357729,279.54599,287.314392,5.971669,0.004756
12/10/18,2.080919,281.455994,288.771027,4.092368,0.005135
12/11/18,0,273.994751,282.463013,2.221634,0.003419
12/12/18,14.924552,274.134979,282.213043,4.360301,0.004293
12/13/18,2.622199,275.522858,294.298462,5.396518,0.004883
12/14/18,0.102581,271.059418,279.869354,4.35895,0.002925
12/15/18,0,270.496735,278.480438,2.263002,0.00267
12/16/18,0,270.854034,277.519867,3.484421,0.003194
12/17/18,0,270.557434,278.436157,2.161477,0.00232
12/18/18,0,273.08316,279.083252,3.756054,0.003582
12/19/18,0,273.709167,279.557129,2.172444,0.003707
12/20/18,5.820296,274.401428,277.850616,1.312976,0.003967
12/21/18,0.057614,272.134766,281.8125,3.33207,0.003469
12/22/18,0,272.652893,281.278931,1.321049,0.003125
12/23/18,7.117824,276.871826,280.206604,5.17837,0.004259
12/24/18,2.808848,270.03894,288.371521,6.951118,0.004271
12/25/18,0,268.526855,277.162079,6.844432,0.001707
12/26/18,0,267.727905,275.177368,5.122581,0.001566
12/27/18,2.415544,263.90744,270.778717,3.179022,0.001561
12/28/18,10.296986,264.107422,272.314178,4.22436,0.002796
12/29/18,0.491371,256.722961,266.536865,6.903447,0.001237
12/30/18,0.054226,258.713501,267.551758,4.362496,0.001567
12/31/18,3.137676,264.576721,270.423431,2.501531,0.002055
1/1/19,6.793746,269.552948,274.802368,1.20802,0.003476
1/2/19,0.900288,270.459503,276.028076,6.733414,0.002714
1/3/19,0.138402,269.72345,277.182404,3.471243,0.00282
1/4/19,0.886835,275.293732,280.384796,4.727688,0.003697
1/5/19,3.291383,275.726013,279.436035,5.239507,0.003949
1/6/19,1.382325,266.369019,280.33551,7.65133,0.002587
1/7/19,0.081544,264.577942,270.233917,5.072667,0.001077
1/8/19,0,259.256927,267.729279,1.651419,0.000981
1/9/19,17.682184,265.861938,280.058472,6.250448,0.003335
1/10/19,2.059253,268.919525,288.920441,7.752584,0.003061
1/11/19,0.84253,264.041565,270.690399,4.456713,0.001352
1/12/19,3.939911,265.903107,275.944824,4.302949,0.00238
1/13/19,0.785055,278.122131,284.11203,4.63604,0.004236
1/14/19,0.058878,281.338226,284.845734,4.573066,0.005749
1/15/19,0.667341,277.124512,288.285095,2.404689,0.004964
1/16/19,0,273.126617,282.575195,1.510597,0.003551
1/17/19,4.685534,274.275482,281.913239,1.469696,0.003787
1/18/19,1.797424,275.22113,291.248077,7.308818,0.005238
1/19/19,0.280972,270.360199,279.137939,6.389931,0.002567
1/20/19,0.519401,271.386963,273.458832,5.232947,0.002065
1/21/19,0.967697,263.71701,270.936188,6.711516,0.001684
1/22/19,0,260.61319,269.391174,5.127458,0.000898
1/23/19,0,263.039551,273.291138,4.104266,0.001117
1/24/19,0,268.108887,274.27597,1.476842,0.001748
1/25/19,3.229587,269.410187,274.245972,4.844511,0.00184
1/26/19,10.861832,272.598145,280.527924,2.993286,0.004292
1/27/19,0.131858,268.135376,284.720001,7.458272,0.002817
1/28/19,0,266.585266,273.116272,0.803219,0.00139
1/29/19,4.585389,267.635132,278.251526,1.898466,0.003598
1/30/19,0.589831,261.349792,277.406921,8.179472,0.001955
1/31/19,0.088952,257.377045,264.434021,4.383678,0.000719
2/1/19,0,257.604706,265.357269,3.045136,0.000928
2/2/19,0,258.201324,267.891693,4.651673,0.000855
2/3/19,0,258.691284,268.993103,4.439649,0.000976
2/4/19,0,263.110931,272.875916,2.46135,0.001291
2/5/19,1.061167,267.390411,274.64267,2.886428,0.002223
2/6/19,1.515968,271.516876,276.485779,1.354742,0.002983
2/7/19,0,266.420471,274.432953,3.676497,0.002005
2/8/19,0.536025,271.047028,277.426544,5.421951,0.002037
2/9/19,0.501695,267.38855,275.37793,5.559231,0.001903
2/10/19,0,266.503845,274.501862,3.086865,0.002044
2/11/19,1.166581,270.342529,276.583252,2.067084,0.002313
2/12/19,5.246162,273.323944,278.160614,6.407198,0.003882
2/13/19,1.746534,274.951752,284.869965,4.388108,0.00384
2/14/19,0.738544,266.910309,277.928131,6.147999,0.0019
2/15/19,0.198089,264.357666,274.53006,1.207567,0.001078
2/16/19,8.979051,272.902405,280.878174,3.350338,0.003424
2/17/19,1.021217,252.938171,280.249146,7.452636,0.001815
2/18/19,0.434387,254.784576,268.073853,7.131788,0.000395
2/19/19,1.070817,263.507599,276.700104,5.095306,0.002135
2/20/19,0.616938,262.853912,275.183716,6.120644,0.001353
2/21/19,0.317163,260.306244,270.17981,1.551002,0.001077
2/22/19,0.28701,263.650848,272.267426,2.759456,0.001425
2/23/19,0.376664,264.152832,273.05658,2.469282,0.001504
2/24/19,0.297463,263.260437,272.629333,5.2046,0.001326
2/25/19,0.671525,267.691559,274.236938,4.541781,0.001962
2/26/19,0.166754,266.461761,274.624146,2.620462,0.001827
2/27/19,0.881179,267.960907,275.661194,2.136258,0.001821
2/28/19,0.436466,267.676575,275.73407,3.35337,0.001986
3/1/19,3.110154,271.983765,277.937408,2.103187,0.002739
3/2/19,0,263.993866,273.470459,2.021478,0.001633
3/3/19,5.006561,262.276642,272.085358,3.680887,0.002269
3/4/19,1.111039,267.462677,277.222565,5.097208,0.00227
3/5/19,0.237251,265.271484,273.654083,3.197845,0.001753
3/6/19,0.167631,259.719055,271.027679,3.78887,0.001428
3/7/19,0.143477,258.627716,266.253113,3.930258,0.000906
3/8/19,0.069326,258.921387,268.917358,2.937107,0.000952
3/9/19,2.829122,264.065002,271.533295,2.976642,0.001853
3/10/19,3.706186,266.937317,273.832001,2.664749,0.002617
3/11/19,1.808227,261.08728,273.672455,5.63413,0.001872
3/12/19,0.657015,263.440369,271.82605,3.781846,0.00168
3/13/19,0,265.289185,276.709167,3.545355,0.002088
3/14/19,0,270.803833,283.219788,3.998059,0.002842
3/15/19,0.240328,273.756897,282.628143,3.267423,0.003214
3/16/19,4.432024,273.049927,280.409454,4.152439,0.003362
3/17/19,0.736557,273.674133,281.605438,5.679598,0.00375
3/18/19,0.059139,268.940735,278.863892,6.289048,0.002881
3/19/19,0.145422,273.456299,280.958923,1.930271,0.003345
3/20/19,0.836377,276.608582,283.205627,0.587497,0.003794
3/21/19,0,272.084564,282.840607,1.789476,0.003641
3/22/19,2.416494,273.943207,284.228821,3.782411,0.004235
3/23/19,9.888914,275.28009,283.740845,2.898338,0.005181
3/24/19,0.059475,273.051575,282.912537,4.369478,0.003102
3/25/19,0.637132,275.441986,284.719025,2.345742,0.00398
3/26/19,1.846758,274.586243,281.993591,2.570852,0.003858
3/27/19,1.805431,273.135254,282.044495,4.213507,0.003438
3/28/19,0.510069,271.474304,280.149536,3.264874,0.002928
3/29/19,0,274.663544,285.286346,3.507574,0.004253
3/30/19,0.990261,279.032166,287.870728,2.982484,0.004471
3/31/19,0,274.64502,284.050537,2.010289,0.00348
4/1/19,0,272.229523,282.60318,1.817181,0.003582
4/2/19,12.008581,275.731171,288.818909,3.99301,0.004901
4/3/19,1.321597,273.755096,295.954041,5.473943,0.004631
4/4/19,0,269.11731,277.516357,4.404648,0.002301
4/5/19,0,270.046783,281.218323,2.391735,0.002544
4/6/19,0,272.605743,281.211456,2.148978,0.003234
4/7/19,0.898317,275.064178,284.147705,3.072246,0.003912
4/8/19,0,275.295074,287.745636,3.776053,0.004431
4/9/19,3.699825,278.848846,288.395447,5.374595,0.005553
4/10/19,3.883614,273.572449,290.434235,3.312142,0.004919
4/11/19,0.957022,269.970306,277.358276,4.511604,0.003321
4/12/19,0.905187,269.842834,276.865234,4.464928,0.0032
4/13/19,0.961775,270.959381,280.603485,4.728056,0.003253
4/14/19,0.831842,273.439911,282.196777,3.802685,0.003759
4/15/19,1.512762,276.045258,284.957306,1.918756,0.004103
4/16/19,0.458594,277.532745,283.810486,2.65866,0.004699
4/17/19,0.056212,275.065796,289.147919,2.53147,0.004492
4/18/19,0,275.233795,292.746735,1.048411,0.004085
4/19/19,0,278.252472,295.710175,1.890835,0.004469
4/20/19,0,278.618256,295.2276,3.644077,0.004349
4/21/19,0,277.179413,296.866943,1.748876,0.0042
4/22/19,0.065392,282.04715,298.284393,3.375668,0.005339
4/23/19,7.494168,281.027344,290.571075,4.089923,0.007602
4/24/19,2.137652,276.293732,294.256531,4.60076,0.006197
4/25/19,0.785843,271.570923,280.514282,5.497148,0.002953
4/26/19,0.092809,270.398254,279.295044,4.955631,0.003189
4/27/19,2.855814,274.596741,282.575317,3.369177,0.00424
4/28/19,6.742798,276.885956,284.220398,4.810594,0.004512
4/29/19,1.084772,276.584503,283.443298,5.048389,0.004352
4/30/19,0.066441,276.813293,287.283173,4.938947,0.004198
5/1/19,0,275.286896,288.660431,2.61355,0.004572
5/2/19,0,274.566528,287.370087,1.438016,0.00432
5/3/19,0,276.458832,295.675842,2.293911,0.004657
5/4/19,4.290174,282.33197,291.497986,5.564463,0.006377
5/5/19,6.603278,283.1362,291.69046,2.76191,0.008695
5/6/19,1.663275,283.296082,293.83609,2.248573,0.007925
5/7/19,5.003623,281.235748,289.676788,2.40047,0.006221
5/8/19,0.902535,279.592712,294.74408,2.360031,0.00549
5/9/19,0,281.286499,294.123901,1.078604,0.006624
5/10/19,1.126451,286.589264,300.199127,4.510882,0.0095
5/11/19,1.519535,284.789642,301.358521,4.581428,0.008672
5/12/19,0,278.604248,294.399689,2.074663,0.005391
5/13/19,3.680409,279.810791,292.082001,2.329415,0.005665
5/14/19,10.771719,282.509857,290.278046,3.340153,0.007031
5/15/19,3.600859,279.22049,288.396942,3.608705,0.005509
5/16/19,0.741039,277.936005,286.866028,2.6664,0.005316
5/17/19,0.159539,276.070099,289.738739,0.282202,0.005262
5/18/19,0.979127,282.018341,292.424072,1.874446,0.006051
5/19/19,0.26403,280.452698,293.886322,2.61335,0.006444
5/20/19,5.437897,283.390839,291.770538,3.217413,0.007514
5/21/19,3.082118,286.548889,298.630096,1.633847,0.010135
5/22/19,0.395731,288.816772,301.85907,2.259582,0.008334
5/23/19,0,284.96463,298.391357,2.04791,0.006526
5/24/19,1.469841,292.200256,304.811523,1.989082,0.009904
5/25/19,0,279.305084,295.18866,4.730236,0.004881
5/26/19,0,276.158905,290.886475,3.324578,0.003274
5/27/19,0,279.412415,292.294556,2.110175,0.003468
5/28/19,1.380919,283.387085,295.2229,1.234687,0.005853
5/29/19,15.738404,282.437714,294.676727,3.216957,0.007995
5/30/19,2.404982,284.227417,293.988831,1.689286,0.008202
5/31/19,1.999198,280.862457,289.884277,3.59733,0.007614
6/1/19,2.092465,280.196045,287.299591,3.792599,0.006728
6/2/19,1.220152,276.615845,289.51123,2.696932,0.006194
6/3/19,0.130168,279.819031,296.1586,2.36321,0.006756
6/4/19,0,281.731445,296.352905,1.789086,0.00722
6/5/19,0.089542,289.017822,300.972046,3.625604,0.008768
6/6/19,4.563671,290.288269,299.819489,4.588114,0.010236
6/7/19,5.245558,288.904022,299.080231,2.471374,0.010469
6/8/19,15.440002,284.827301,297.773254,0.882116,0.009012
6/9/19,20.742718,290.602478,300.178619,2.797436,0.012618
6/10/19,13.575031,287.881104,297.451385,2.684183,0.011884
6/11/19,0,285.235016,295.410522,3.635297,0.007479
6/12/19,0,278.150452,295.76123,1.923888,0.00672
6/13/19,3.929973,284.0961,295.664062,3.407311,0.0086
6/14/19,19.41403,287.153992,296.657104,1.582681,0.010254
6/15/19,0.83803,282.882935,290.761993,3.947434,0.007799
6/16/19,0,279.088562,292.200409,2.100565,0.006461
6/17/19,0.806066,281.067291,297.490936,2.189569,0.007866
6/18/19,1.431615,285.849823,298.759399,3.335812,0.009761
6/19/19,4.05029,287.144958,297.716156,3.170967,0.010214
